Filename,Sample ID,Mass (g),Sample type,Unique ID,Site,Cyromazine,Acephate,Dinotefuran,Thiabendazole,Thiamethoxam,Clothianidin,Mevinphos,Imidacloprid,Acetamiprid,Flupyradifurone,Thiacloprid,Sulfoxaflor,Tebuthiuron,Prometon,Cyanazine,Thiophanate-methyl,Ametryn,Methoprotryne,Bendiocarb,Malaoxon,Carbofuran,Pyrimethanil,Carbaryl,Fluometuron,Atrazine,Hydroxychlorothalonil ,Sulfentrazone,Diuron,Metalaxyl,Cyantraniliprole,Metobromuron,Prometryn,Terbutryn,Metazachlor,Clomazone,Propazine,Chlorantraniliprole,Methiocarb,Phenmedipham,Fluazifop,Flumioxazin,Fludioxonil,Cyprodinil,Spirotetramat,Phosmet,Bromuconazole,Azoxystrobin,Myclobutanil,Fenamidone,Triadimefon,Boscalid,Fluxapyroxad,Mandipropamid,Fenhexamid,Napropamide,Fluopicolide,Tetraconazole,Tebuconazole,Spinosad,Fluopyram,Methoxyfenozide,Diflubenzuron,Fenbuconazole,Metolachlor,Metconazole,Flufenacet,Dimoxystrobin,Propiconazole,Fluoxastrobin,Fumagillin,Tebufenozide,Spinetoram,Triflumizole,Fipronil,Picoxystrobin,Difenoconazole,Penthiopyrad,Coumaphos,Pyraclostrobin,Thiobencarb,Hexaflumuron,Profenophos,Cyflufenamid,Indoxacarb,Trifloxystrobin,Piperonyl butoxide,Tetramethrin,Fluazinam,Chlorpyrifos,Fenpyroximate,Amitraz,Avermectin B1a,Number of Pesticides Per Sample,ppb
2020nov10_USDA_fungicides_2019_sample_283,Dandelion flower_34,1.88,Dandelion flower,,Mason1,0,0,0,0.8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1000,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,1.1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,13,11018.8
2020nov10_USDA_fungicides_2019_sample_104,Bumblebee worker_19,0.094,Bombus impatiens worker,,Mason1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7
2020nov10_USDA_fungicides_2019_sample_107,Honeybee worker_01,0.095,Apis mellifera worker,,Mason1,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.21,0.01,0,0,0,0,0,0,0,7,29.6
2020nov10_USDA_fungicides_2019_sample_131,Small Andrena_08,0.056,Andrena sp.,M531.PKAS3,Mason1,0,0,0,0,4.1,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,133.5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,79,3.1,0,0,0,0,0,0,0,11,515.8
2020nov10_USDA_fungicides_2019_sample_068,Wax_17,5.03,Bumble bee wax,,Mason2,0,0,0,0,1.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,2.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,2.9,0.2,0,0,0,0,2,0,0.3,0.6,0,2.1,0.7,0,0,0,0,0,0,0,0,0,0,0.6,1,0.1,0,2.5,0,0,0,0,0,0.9,0.5,0,0,0,0,0,0,20,28.4
2020nov10_USDA_fungicides_2019_sample_170,Pollen_06,3.97,Honey bee pollen,,Mason2,0,0,0,0,28.7,2.9,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,53.6,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,3,2.4,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,1.4,0,0,14.4,9.3,0,0,0,0,0,0,0,0,0,0,0,10.6,1,0,2,0,0,0,0,0,1.9,0,0,0,51.5,0,0,0,18,193.1
2020nov10_USDA_fungicides_2019_sample_193,Nectar_08,5.07,Nectar,,Mason2,0,0,0,0,3,0,0,0,0.4,0,0,0,4.2,0,0,0,0,0,0,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,7,54.5
2020nov10_USDA_fungicides_2019_sample_240,Apple flower_33,1.62,Apple flower,,Mason2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,23.6,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,7,40.6
2020nov10_USDA_fungicides_2019_sample_241,Apple flower_34,1.62,Apple flower,,Mason2,0,0,0,0,57.6,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0.5,0,0,0,0,0,2.2,0,0,0,0,0,0,0,10,82.2
2020nov10_USDA_fungicides_2019_sample_261,Dandelion flower_13,2.12,Dandelion flower,,Mason2,0,0,0,0,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,10,8.4
2020nov10_USDA_fungicides_2019_sample_262,Dandelion flower_14,1.86,Dandelion flower,,Mason2,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2020nov10_USDA_fungicides_2019_sample_097,Bumblebee worker_12,0.123,Bombus impatiens worker,,Mason2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020nov10_USDA_fungicides_2019_sample_110,Honeybee worker_04,0.115,Apis mellifera worker,,Mason2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,5,24.6
2020nov10_USDA_fungicides_2019_sample_139,Small Andrena_16,0.023,Andrena sp.,MT522.PKAS1,Mason2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020nov10_USDA_fungicides_2019_sample_163,Large Andrena_39,0.108,Andrena (Melandrena),MT522.NBAM1,Mason2,0,0,0,0,13.7,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8,19.7
2020nov10_USDA_fungicides_2019_sample_063,Wax_12,5.08,Bumble bee wax,,Noto,0,0,0,0,4.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0.8,0,0.4,82.9,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,11.1,0,0,0,0.2,0,0,0,0,11.9,0.4,0,0,0,0,0,0,0.1,0.8,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0.1,133.5,19.7,0,10.8,0,0,0,0,0,3,1,0,0,30,0,0,0,22,314.7
2020nov10_USDA_fungicides_2019_sample_169,Pollen_05,4.08,Honey bee pollen,,Noto,0,0,0,0,0.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1.4,0.8,0,1.2,10,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,1000,0,0,0,0,0.2,0,0,0,218.8,0,0,0,0,0,0,0,0.2,0,0,2,1.2,0,0,0,0,0,0,0,0,0,0,0,10000,0.2,0,9,0,0,0,0,0,2.5,0,0,0,29.4,0,0,0,18,11280.5
2020nov10_USDA_fungicides_2019_sample_197,Nectar_12,4.49,Nectar,,Noto,0,0,0,0,0.5,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2020nov10_USDA_fungicides_2019_sample_234,Apple flower_27,1.45,Apple flower,,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,155.6,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,8,231
2020nov10_USDA_fungicides_2019_sample_235,Apple flower_28,1.66,Apple flower,,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0.8,0,0,0,0,0,0.4,0,0,0,0,0,0,0,10,716
2020nov10_USDA_fungicides_2019_sample_276,Dandelion flower_27,1.46,Dandelion flower,,Noto,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,89.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,8,138.1
2020nov10_USDA_fungicides_2019_sample_277,Dandelion flower_28,1.7,Dandelion flower,,Noto,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0.2,0,0,0,0,2.1,0,0,0,0,0,0,0.8,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52.9
2020nov10_USDA_fungicides_2019_sample_022,Mason bee pollen_06,0.506,Mason bee pollen provision,,Noto,0,0,0,0.2,2.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.8,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0.01,1.8,0,0,0,0,0,87.3,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.14,0,0.01,0,0,0.07,2.1,0,0,0,0,0,0,0,0.04,0,0,0,360,0.3,0,0.7,0,0,0,0,0,0.4,0,0,0,0,0,0,0,18,462.2
2020nov10_USDA_fungicides_2019_sample_047,Bumblebee Queen_13,0.548,Bombus impatiens queen,N523.CUBI1,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,0,0,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,9,78.2
2020nov10_USDA_fungicides_2019_sample_050,Bumblebee Queen_16,0.586,Bombus impatiens queen,N524.CUBI1,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,93,0.2,0,3.9,0,0,0,0,0,0.5,0,0,0,2.1,0,0,0,11,132.3
2020nov10_USDA_fungicides_2019_sample_096,Bumblebee worker_11,0.118,Bombus impatiens worker,,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6
2020nov10_USDA_fungicides_2019_sample_112,Honeybee worker_06,0.099,Apis mellifera worker,,Noto,0,0,0,0,119.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.6,0,0.7,0,0,0,0,0,40.1,0,0,0,0,0,0,8.9,9,286.2
2020nov10_USDA_fungicides_2019_sample_141,Small Andrena_18,0.021,Andrena sp.,N524.PKAS1,Noto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020nov10_USDA_fungicides_2019_sample_158,Large Andrena_34,0.093,Andrena (Melandrena),N523.PMAM1,Noto,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,9,20.8
2020nov10_USDA_fungicides_2019_sample_057,Wax_06,5.01,Bumble bee wax,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.8,0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.3,0,0,0,0,2,0,0.1,0.6,0,0,1,0,0,0,2,0,0,0,0,0,0,0.4,0.4,0,0,1.1,0,0,0,0,0,0.5,0.4,0,0,0,0,0,0,17,12
2020nov10_USDA_fungicides_2019_sample_184,Pollen_20,3.91,Honey bee pollen,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,6,4.6
2020nov10_USDA_fungicides_2019_sample_204,Nectar_19,4.68,Nectar,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
2020nov10_USDA_fungicides_2019_sample_246,Apple flower_39,1.57,Apple flower,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7
2020nov10_USDA_fungicides_2019_sample_247,Apple flower_40,1.4,Apple flower,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2020nov10_USDA_fungicides_2019_sample_284,Dandelion flower_35,1.4,Dandelion flower,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.7
2020nov10_USDA_fungicides_2019_sample_285,Dandelion flower_36,2.15,Dandelion flower,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7
2020nov10_USDA_fungicides_2019_sample_023,Mason bee pollen_07,0.502,Mason bee pollen provision,,OneOfAKind,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.06,0,3.2,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9.1
2020nov10_USDA_fungicides_2019_sample_043,Bumblebee Queen_09,0.539,Bombus impatiens queen,OK515.CUBI1,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8
2020nov10_USDA_fungicides_2019_sample_079,Xylocopa_07,0.609,Xylocopa virginica,OK515.PMXV1,OneOfAKind,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4
2020nov10_USDA_fungicides_2019_sample_093,Bumblebee worker_08,0.124,Bombus impatiens worker,,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020nov10_USDA_fungicides_2019_sample_132,Small Andrena_09,0.035,Andrena sp.,OK515.SMAS1,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020nov10_USDA_fungicides_2019_sample_150,Large Andrena_26,0.091,Andrena (Melandrena),OK515.PMAM2,OneOfAKind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020nov10_USDA_fungicides_2019_sample_071,Wax_20,5.02,Bumble bee wax,,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3.2,0.8,0,0.4,10,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,5,0,0,0,0.2,17,0,0,0,162.1,0.4,0,0,0,0,2,0,1.5,0.8,0,1.3,0.9,0,0,0,0,0,0,0,0,0,0,0.2,48.6,0,0,8.2,0,0,0,0,0,6.7,0.6,0,0,36.3,0,0,0,22,309.2
2020nov10_USDA_fungicides_2019_sample_173,Pollen_09,4.04,Honey bee pollen,,Perkins,0,0,0,0,0.5,0,0,1,0,0,0,0,0.7,0,0,0,0,0,0,0,0,63,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,5.4,0,0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,183.9,0,0,8.1,0,0,0,0,0,6.1,0,0,0,262.8,0.5,0,0,17,10574
2020nov10_USDA_fungicides_2019_sample_203,Nectar_18,4.9,Nectar,,Perkins,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.7
2020nov10_USDA_fungicides_2019_sample_228,Apple flower_21,1.48,Apple flower,,Perkins,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,43.8,0,10,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1.9,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,144.4,0,0,6.8,0,0,0,0,0,2,0,0,0,99.9,4.6,0,0,14,10369.7
2020nov10_USDA_fungicides_2019_sample_229,Apple flower_22,1.8,Apple flower,,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,2.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0.6,0,0,0,0,0,0.2,0,0,0,99.6,0,0,0,10,10205.6
2020nov10_USDA_fungicides_2019_sample_270,Dandelion flower_21,1.75,Dandelion flower,,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0.6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,94.1,0,0,0,9,10127.8
2020nov10_USDA_fungicides_2019_sample_271,Dandelion flower_22,1.55,Dandelion flower,,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0.2,0,0,0,0,0,0,0,0,0,153.3,0,0,0,10,10211.5
2020nov10_USDA_fungicides_2019_sample_019,Mason bee pollen_03,0.5,Mason bee pollen provision,,Perkins,0,0,0,0,1.9,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.06,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,10.4,0,0,0,0,59.8,0,0,0,59.7,0,0,0,0,0,0,0,0.2,0,0,0.07,2.9,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0.3,0,0,0,15.3,0.04,0,0,17,206.6
2020nov10_USDA_fungicides_2019_sample_099,Bumblebee worker_14,0.171,Bombus impatiens worker,,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4
